Date Run,Status,Time,# of Errors,# of Warnings,# of Exceptions,Log File,Return Value,Error Message,# of Successes
2020-10-01 09:27:19.673 -0500,"Success",0:00:01,0,0,0,"20201001_092719.673/LogFile.txt","","",1
2020-10-01 09:31:30.500 -0500,"Success",0:00:01,0,0,0,"20201001_093130.500/LogFile.txt","","",1
2020-10-07 10:56:23.868 -0500,"Success",0:00:01,0,0,0,"20201007_105623.868/LogFile.txt","","",1
2020-10-07 11:01:07.464 -0500,"Success",0:00:01,0,0,0,"20201007_110107.464/LogFile.txt","","",1
2020-10-08 14:19:23.119 -0500,"Success",0:00:01,0,0,0,"20201008_141923.119/LogFile.txt","","",1
2020-10-14 10:26:38.212 -0500,"Success",0:00:01,0,0,0,"20201014_102638.212/LogFile.txt","","",1
2020-10-20 14:47:53.220 -0500,"Success",0:00:02,0,0,0,"20201020_144753.220/LogFile.txt","","",1
2020-10-20 14:49:57.465 -0500,"Success",0:00:01,0,0,0,"20201020_144957.465/LogFile.txt","","",1
2020-10-21 08:16:05.265 -0500,"Success",0:00:01,0,0,0,"20201021_081605.265/LogFile.txt","","",1
2020-10-21 09:30:10.010 -0500,"Success",0:00:01,0,0,0,"20201021_093010.010/LogFile.txt","","",1
2020-10-21 09:38:32.012 -0500,"Success",0:00:01,0,0,0,"20201021_093832.012/LogFile.txt","","",1
2020-10-23 12:49:46.703 -0500,"Success",0:00:01,0,0,0,"20201023_124946.703/LogFile.txt","","",1
2020-10-23 12:52:28.576 -0500,"Success",0:00:01,0,0,0,"20201023_125228.576/LogFile.txt","","",1
2020-10-23 13:28:19.790 -0500,"Success",0:00:01,0,0,0,"20201023_132819.790/LogFile.txt","","",1
2020-10-23 13:37:00.402 -0500,"Success",0:00:01,0,0,0,"20201023_133700.402/LogFile.txt","","",1
2020-10-23 13:38:48.691 -0500,"Success",0:00:01,0,0,0,"20201023_133848.691/LogFile.txt","","",1
2020-10-27 08:56:34.906 -0500,"Success",0:00:01,0,0,0,"20201027_085634.906/LogFile.txt","","",1
2020-10-27 10:23:39.160 -0500,"Success",0:00:01,0,0,0,"20201027_102339.160/LogFile.txt","","",1
2020-10-27 10:40:12.934 -0500,"Success",0:00:01,0,0,0,"20201027_104012.934/LogFile.txt","","",1
2020-10-28 11:43:35.712 -0500,"Success",0:00:01,0,0,0,"20201028_114335.712/LogFile.txt","","",1
2020-10-28 12:01:32.747 -0500,"Success",0:00:03,0,0,0,"20201028_120132.747/LogFile.txt","","",1
2020-10-28 12:27:35.537 -0500,"Success",0:00:01,0,0,0,"20201028_122735.537/LogFile.txt","","",1
2020-10-28 12:28:12.392 -0500,"Success",0:00:01,0,0,0,"20201028_122812.392/LogFile.txt","","",1
2020-10-28 12:35:05.997 -0500,"Success",0:00:01,0,0,0,"20201028_123505.997/LogFile.txt","","",1
2020-10-29 14:28:50.466 -0500,"Success",0:00:01,0,0,0,"20201029_142850.466/LogFile.txt","","",1
2020-10-30 09:29:31.407 -0500,"Success",0:00:01,0,0,0,"20201030_092931.407/LogFile.txt","","",1
2020-10-30 09:30:33.560 -0500,"Success",0:00:01,0,0,0,"20201030_093033.560/LogFile.txt","","",1
2020-10-30 09:32:03.729 -0500,"Success",0:00:01,0,0,0,"20201030_093203.729/LogFile.txt","","",1
2020-10-30 09:33:40.194 -0500,"Success",0:00:01,0,0,0,"20201030_093340.194/LogFile.txt","","",1
2020-10-30 09:49:25.424 -0500,"Success",0:00:01,0,0,0,"20201030_094925.424/LogFile.txt","","",1
2020-10-30 09:53:57.691 -0500,"Success",0:00:01,0,0,0,"20201030_095357.691/LogFile.txt","","",1
2020-11-02 07:50:19.670 -0600,"Success",0:00:01,0,0,0,"20201102_075019.670/LogFile.txt","","",1
2020-11-02 08:24:37.414 -0600,"Success",0:00:01,0,0,0,"20201102_082437.414/LogFile.txt","","",1
2020-11-02 09:18:29.751 -0600,"Success",0:00:01,0,0,0,"20201102_091829.751/LogFile.txt","","",1
2020-11-02 09:19:41.403 -0600,"Success",0:00:01,0,0,0,"20201102_091941.403/LogFile.txt","","",1
2020-11-02 09:56:23.304 -0600,"Success",0:00:01,0,0,0,"20201102_095623.304/LogFile.txt","","",1
2020-11-02 16:58:40.809 -0600,"Aborted",0:01:10,1,1,1,"20201102_165840.809/LogFile.txt","","",0
2020-11-02 17:00:43.847 -0600,"Success",0:00:01,0,0,0,"20201102_170043.847/LogFile.txt","","",1
2020-11-02 17:02:23.657 -0600,"Failure",0:00:09,1,1,1,"20201102_170223.657/LogFile.txt","","Image Not Found -- click Error - No Image Found On Screen: ""go2loginCommerce""",0
2020-11-02 17:03:04.634 -0600,"Success",0:00:01,0,0,0,"20201102_170304.634/LogFile.txt","","",1
2020-11-02 22:22:00.319 -0600,"Success",0:00:02,0,0,0,"20201102_222200.319/LogFile.txt","","",1
2020-11-17 13:00:39.472 -0600,"Success",0:00:01,0,0,0,"20201117_130039.472/LogFile.txt","","",1
2020-11-18 12:29:49.775 -0600,"Success",0:00:01,0,0,0,"20201118_122949.775/LogFile.txt","","",1
2020-11-19 09:07:47.319 -0600,"Success",0:00:01,0,0,0,"20201119_090747.319/LogFile.txt","","",1
